"seqnames","start","end","width","strand","annot.seqnames","annot.start","annot.end","annot.width","annot.strand","annot.id","annot.tx_id","annot.gene_id","annot.symbol","annot.type"
"chr6",20603008,20603008,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20603008,20603008,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20603825,20603825,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20603825,20603825,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20603825,20603825,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20604152,20604152,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20604152,20604152,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20604152,20604152,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20605821,20605821,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20605821,20605821,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20605821,20605821,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20607684,20607684,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20607684,20607684,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20607684,20607684,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20609451,20609451,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20609451,20609451,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20609451,20609451,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20610717,20610717,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20610717,20610717,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20610717,20610717,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20610730,20610730,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20610730,20610730,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20610730,20610730,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20610730,20610730,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20610730,20610730,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20610730,20610730,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20610941,20610941,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20610941,20610941,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20610941,20610941,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20612052,20612052,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20612052,20612052,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20612052,20612052,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20612724,20612724,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20612724,20612724,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20612724,20612724,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20612910,20612910,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20612910,20612910,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20612910,20612910,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20613528,20613528,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20613528,20613528,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20613528,20613528,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20613536,20613536,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20613536,20613536,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20613536,20613536,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20613775,20613775,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20613775,20613775,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20613775,20613775,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20613927,20613927,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20613927,20613927,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20613927,20613927,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20614216,20614216,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20614216,20614216,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20614216,20614216,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20614680,20614680,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20614680,20614680,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20614680,20614680,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20614682,20614682,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20614682,20614682,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20614682,20614682,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20614714,20614714,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20614714,20614714,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20614714,20614714,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20615281,20615281,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20615281,20615281,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20615281,20615281,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20615325,20615325,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20615325,20615325,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20615325,20615325,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20615422,20615422,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20615422,20615422,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20615422,20615422,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20616039,20616039,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20616039,20616039,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20616039,20616039,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20616105,20616105,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20616105,20616105,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20616105,20616105,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20616493,20616493,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20616493,20616493,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20616493,20616493,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20616774,20616774,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20616774,20616774,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20616774,20616774,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20616909,20616909,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20616909,20616909,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20616909,20616909,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20617180,20617180,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20617180,20617180,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20617180,20617180,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20617197,20617197,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20617197,20617197,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20617197,20617197,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20617659,20617659,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20617659,20617659,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20617659,20617659,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20618175,20618175,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20618175,20618175,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20618175,20618175,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20618705,20618705,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20618705,20618705,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20618705,20618705,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20619189,20619189,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20619189,20619189,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20619189,20619189,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20619204,20619204,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20619204,20619204,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20619204,20619204,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20620003,20620003,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20620003,20620003,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20620003,20620003,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20620311,20620311,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20620311,20620311,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20620311,20620311,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20621137,20621137,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20621137,20621137,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20621137,20621137,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20621155,20621155,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20621155,20621155,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20621155,20621155,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20621238,20621238,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20621238,20621238,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20621238,20621238,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20622352,20622352,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20622352,20622352,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20622352,20622352,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20624179,20624179,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20624179,20624179,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20624179,20624179,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20625634,20625634,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20625634,20625634,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20625634,20625634,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20626333,20626333,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20626333,20626333,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20626333,20626333,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20626651,20626651,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20626651,20626651,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20626651,20626651,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20627441,20627441,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20627441,20627441,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20627441,20627441,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20627777,20627777,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20627777,20627777,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20627777,20627777,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20627891,20627891,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20627891,20627891,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20627891,20627891,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20629708,20629708,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20629708,20629708,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20629708,20629708,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20629788,20629788,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20629788,20629788,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20629788,20629788,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20631545,20631545,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20631545,20631545,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20631545,20631545,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20631953,20631953,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20631953,20631953,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20631953,20631953,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20632110,20632110,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20632110,20632110,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20632110,20632110,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20632766,20632766,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20632766,20632766,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20632766,20632766,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20633297,20633297,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20633297,20633297,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20633297,20633297,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20633907,20633907,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20633907,20633907,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20633907,20633907,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20634127,20634127,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20634127,20634127,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20634127,20634127,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20634341,20634341,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20634341,20634341,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20634341,20634341,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20634428,20634428,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20634428,20634428,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20634428,20634428,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20634886,20634886,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20634886,20634886,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20634886,20634886,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20635026,20635026,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20635026,20635026,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20635026,20635026,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20635262,20635262,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20635262,20635262,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20635262,20635262,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20635719,20635719,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20635719,20635719,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20635719,20635719,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
"chr6",20638009,20638009,1,"*","chr6",20548937,20649523,100587,"+","intron:202658","uc003ndd.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20638009,20638009,1,"*","chr6",20546755,20649523,102769,"+","intron:202672","uc003nde.2","54901","CDKAL1","hg19_genes_introns"
"chr6",20638009,20638009,1,"*","chr6",20548937,20649523,100587,"+","intron:202684","uc021ymk.1","54901","CDKAL1","hg19_genes_introns"
